score,pop,song_a,song_b,bpm
88,67,WALK THE MOON - Shut Up and Dance,Danilo e Davi - NÃ£o Mexe nas Minhas Gavetas,129<->123
88,66,Sheheryar Rehan - Majboor (w/ Zoha Waseem),La Arrolladora Banda El LimÃ³n De Rene Camacho - Mi Segunda Vida,117<->117
88,66,"Jasleen Royal - Inaam (Ft. Badshah) (w/ Badshah, Ansh Chahal)",Black Cat - BMW,129<->123
88,66,"Jasleen Royal - Inaam (Ft. Badshah) (w/ Badshah, Ansh Chahal)",Jul - Sousou,129<->123
88,66,"Jasleen Royal - Inaam (Ft. Badshah) (w/ Badshah, Ansh Chahal)","Mc J9 - Se Eu Ficar PÃ¡ Nem Me Testa (w/ MC Ryan SP, DJ Guh Mix, Mc Don Juan, Mc NegÃ£o Original, Mc Alan JR, Menor Richard, Mc IG, DJ Japa NK)",129<->123
88,66,"Jasleen Royal - Inaam (Ft. Badshah) (w/ Badshah, Ansh Chahal)","Mc Iguinho Ct - Semi Nua 2 (w/ Mc NegÃ£o Original, Aaron Modesto, DJ Guh Mix, MC GP, MC Ryan SP, MC Willian, Mc Dena, DU'L, MC RN do CapÃ£o, Marquinho no Beat)",129<->123
88,66,"Jasleen Royal - Inaam (Ft. Badshah) (w/ Badshah, Ansh Chahal)","Calle 24 - ULTIMAMENTE (w/ Fuerza Regida, Chino Pacas)",129<->123
88,66,Amo - Mala Fama,Victor Valverde - El Mayor De Los Ranas (w/ JR Torres),92<->92
88,66,Rambo goyard - B.M.S (by my side),Kunwarr - Piche Tere (w/ Dishant),152<->152
88,66,Drake - National Treasures,Aitana - SUPERESTRELLA,136<->136
88,66,Olivia Dean - Nice To Each Other,WALK THE MOON - Shut Up and Dance,129<->129
88,66,Olivia Dean - Nice To Each Other,KeBlack - Boucan (w/ Franglish),129<->129
88,66,"DJ Japa NK - Posso AtÃ© NÃ£o Te Dar Flores (w/ MC Meno K, MC Ryan SP, Mc JacareÌ, DJ DAVI DOGDOG)",Lagui - MaracanÃ£,123<->117
88,66,"TRIANGLE DES BERMUDES - Balek (w/ Aya Nakamura, MC YOSHI, Mauvais djo, Kokosvoice)",Disclosure - Latch (w/ Sam Smith),129<->123
88,66,PinkPantheress - Stateside + Zara Larsson (w/ Zara Larsson),Drake - Whisper My Name,123<->123
88,66,Post Malone - I Had Some Help (Feat. Morgan Wallen) (w/ Morgan Wallen),Pitbull - Timber (w/ Kesha),129<->129
88,66,Ella Langley - I Can't Love You Anymore (w/ Morgan Wallen),Capital Cities - Safe And Sound,117<->117
88,66,"HUNTR/X - Golden (w/ EJae, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast)",Robyn - Dancing On My Own,123<->117
88,66,"HUNTR/X - Golden (w/ EJae, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast)","Junior H - DROGA LETAL (w/ Gael Valenzuela, Peso Pluma)",123<->117
88,66,"Mc IG - Mente Barulhenta (w/ Mc Lele JP, DJ Oreia, DJ Noiskita)",Bilouki - Full,129<->129
88,66,Calvin Harris - Summer,Chuyin - PUES QUE LE HAGO ?,129<->129
88,66,Luke Combs - When It Rains It Pours,"HUNTR/X - Golden (w/ EJae, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast)",129<->123
88,66,Alyssa Grace - bloodstream,Disco Lines - No Broke Boys (w/ Tinashe),129<->129
88,66,Madonna - La Isla Bonita,"DJ Japa NK - Posso AtÃ© NÃ£o Te Dar Flores (w/ MC Meno K, MC Ryan SP, Mc JacareÌ, DJ DAVI DOGDOG)",129<->123
88,66,"James Hype - Waterfalls (w/ Sam Harper, Bobby Harvey)","Jasleen Royal - Inaam (Ft. Badshah) (w/ Badshah, Ansh Chahal)",136<->129
88,65,"HUGEL - Movin' To The Sun (w/ Imael Angel, Ultra NatÃ©)",Jul - Sousou,123<->123
88,65,"HUGEL - Movin' To The Sun (w/ Imael Angel, Ultra NatÃ©)","2ZDinizz - Beatriz (w/ Leborato, HHR)",123<->123
88,65,"HUGEL - Movin' To The Sun (w/ Imael Angel, Ultra NatÃ©)","Mc Iguinho Ct - Semi Nua 2 (w/ Mc NegÃ£o Original, Aaron Modesto, DJ Guh Mix, MC GP, MC Ryan SP, MC Willian, Mc Dena, DU'L, MC RN do CapÃ£o, Marquinho no Beat)",123<->123
88,65,"TRIANGLE DES BERMUDES - Balek (w/ Aya Nakamura, MC YOSHI, Mauvais djo, Kokosvoice)",Drake - Plot Twist,129<->123
88,65,PinkPantheress - Stateside + Zara Larsson (w/ Zara Larsson),Guy2Bezbar - Monaco,123<->123
88,65,PinkPantheress - Stateside + Zara Larsson (w/ Zara Larsson),Werenoi - Chemin d'or,123<->123
88,65,Don Toliver - E85,Olivia Dean - A Couple Minutes,129<->129
88,65,Post Malone - I Had Some Help (Feat. Morgan Wallen) (w/ Morgan Wallen),Icona Pop - I Love It (w/ Charli xcx),129<->123
88,65,Post Malone - I Had Some Help (Feat. Morgan Wallen) (w/ Morgan Wallen),Jorge & Mateus - Calma,129<->129
88,65,"Macklemore & Ryan Lewis - Can't Hold Us (w/ Macklemore, Ryan Lewis, Ray Dalton)",WizTheMc - Show Me Love (w/ bees & honey),143<->143
88,65,Sean Paul - (When You Gonna) Give It Up to Me (w/ Keyshia Cole),Guy2Bezbar - Monaco,129<->123
88,65,Sean Paul - (When You Gonna) Give It Up to Me (w/ Keyshia Cole),Werenoi - Chemin d'or,129<->123
88,65,Sean Paul - (When You Gonna) Give It Up to Me (w/ Keyshia Cole),Teddy Swims - Mr. Know It All,129<->123
88,65,Sean Paul - (When You Gonna) Give It Up to Me (w/ Keyshia Cole),Israel & Rodolffo - Marca Evidente,129<->123
88,65,Disco Lines - No Broke Boys (w/ Tinashe),Oscar Maydon - Amigos? No. (w/ Neton Vega),129<->123
88,65,"Mc JacareÌ - CarnÃ­voro (w/ Mc Lele JP, Mc NegÃ£o Original, DJ Japa NK)",Sound Of Legend - San Francisco,129<->129
88,65,Fuerza Regida - EXCESOS,Jul - Sousou,129<->123
88,65,Fuerza Regida - EXCESOS,"2ZDinizz - Beatriz (w/ Leborato, HHR)",129<->123
88,65,Fuerza Regida - EXCESOS,"Mc Iguinho Ct - Semi Nua 2 (w/ Mc NegÃ£o Original, Aaron Modesto, DJ Guh Mix, MC GP, MC Ryan SP, MC Willian, Mc Dena, DU'L, MC RN do CapÃ£o, Marquinho no Beat)",129<->123
88,65,Fuerza Regida - EXCESOS,"Calle 24 - ULTIMAMENTE (w/ Fuerza Regida, Chino Pacas)",129<->123
88,65,reezy - COMEBACCC,Jul - Sousou,129<->123
88,65,reezy - COMEBACCC,"2ZDinizz - Beatriz (w/ Leborato, HHR)",129<->123
88,65,reezy - COMEBACCC,"Calle 24 - ULTIMAMENTE (w/ Fuerza Regida, Chino Pacas)",129<->123
88,65,Billie Eilish - BIRDS OF A FEATHER,Vegedream - Ramenez la coupe Ã la maison,103<->107
88,65,Tito Double P - POR SUS BESOS,J Balvin - LA CANCIÃN (w/ Bad Bunny),112<->117
88,65,Dominic Fike - White Keys,Bad Bunny - EoO,107<->103
88,65,Calvin Harris - Summer,GIMS - PARISIENNE (w/ La Mano 1.9),129<->123
88,65,Chuyin - PUES QUE LE HAGO ?,Sabrina Carpenter - Manchild,129<->123
88,65,Justin Bieber - Sorry,Danilo e Davi - Apaga Apaga Apaga,136<->129
88,65,DaBaby - POP DAT THANG,6PM RECORDS - LOVESICK (w/ Sosa La M),136<->129
88,65,"James Hype - Waterfalls (w/ Sam Harper, Bobby Harvey)",reezy - COMEBACCC,136<->129
88,65,RK - VIANO (w/ Genezio),Sean Paul - (When You Gonna) Give It Up to Me (w/ Keyshia Cole),136<->129
88,64,Danilo e Davi - Apaga Apaga Apaga,Icona Pop - I Love It (w/ Charli xcx),129<->123
88,64,Danilo e Davi - Apaga Apaga Apaga,Jorge & Mateus - Calma,129<->129
88,64,6PM RECORDS - LOVESICK (w/ Sosa La M),System Of A Down - Toxicity,129<->123
88,64,6PM RECORDS - LOVESICK (w/ Sosa La M),La Mano 1.9 - JET SET,129<->129
88,64,"HUNTR/X - Golden (w/ EJae, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast)",Guy2Bezbar - Je pense Ã toi,123<->117
88,64,"HUNTR/X - Golden (w/ EJae, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast)","MC GP - Semi Nua (w/ MC Meno K, Aaron Modesto, MC RN do CapÃ£o, DU'L, MC Rick, DJ Guh Mix, Marquinho no Beat, MC Ryan SP, Mc NegÃ£o Original)",123<->123
88,64,"HUNTR/X - Golden (w/ EJae, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast)","MC Meno K - Lembrei de Tu (w/ Oruam, Fepache)",123<->123
88,64,"Drake - One Dance (w/ Wizkid, Kyla)",THIZZY52 - BLOCKKIDS,136<->129
88,64,Karan Aujla - Boyfriend (w/ Ikky),"Shashwat Sachdev - Naal Nachna (w/ Afsana Khan, Irshad Kamil, Reble)",95<->92
88,64,"Pritam - Bandhu 2.0 (From ""Cocktail 2"") (w/ Kavita Seth, Neeraj Shridhar, Irshad Kamil)",Olivia Dean - A Couple Minutes,136<->129
88,64,"Pritam - Bandhu 2.0 (From ""Cocktail 2"") (w/ Kavita Seth, Neeraj Shridhar, Irshad Kamil)",Bouss - Biff pas d'love,136<->136
88,64,"Pritam - Bandhu 2.0 (From ""Cocktail 2"") (w/ Kavita Seth, Neeraj Shridhar, Irshad Kamil)",Neton Vega - Todo a Su Tiempo,136<->136
88,64,Tito Double P - POR SUS BESOS,Weezer - Island In The Sun,112<->112
88,64,Grupo Menos Ã Mais - P do Pecado,Rihanna - Umbrella (w/ JAÅ¸-Z),112<->117
88,64,Grupo Menos Ã Mais - P do Pecado,DopeNation - Kakalika,112<->117
88,64,"Adam Port - Move (w/ Stryv, Keinemusik, Orso, Malachiii)",Jazeek - AKON,117<->117
88,64,"Mc IG - Mente Barulhenta (w/ Mc Lele JP, DJ Oreia, DJ Noiskita)",Future - Build a Bitch,129<->123
88,64,The Police - Every Breath You Take,Soolking - Tour du monde (w/ L2B),117<->123
88,64,Calvin Harris - Summer,Empire Of The Sun - Walking On A Dream,129<->129
88,64,Arijit Singh - Zaalima (w/ Harshdeep Kaur),Morgan Wallen - I'm The Problem,184<->184
88,64,French Montana - Unforgettable (w/ Swae Lee),The Weeknd - Starboy (w/ Daft Punk),129<->123
88,64,Vitinho Imperador - Eu Me Apaixonei,Jyotica Tangri - Ishq de Fanniyar,112<->112
88,64,Gorillaz - Feel Good Inc,Evanescence - Bring Me To Life,92<->95
88,64,"Shashwat Sachdev - Shararat (w/ Madhubanti Bagchi, Jasmine Sandlas)",Mac Miller - The Spins (w/ Empire Of The Sun),136<->129
88,64,Bruno Mars - That's What I Like,Peso Pluma - 7-3 (w/ Tito Double P),136<->129
88,64,Bilouki - Full,The Neighbourhood - Sweater Weather,129<->123
88,64,Bamby - Pas Jalouse (w/ Kerchak),6PM RECORDS - LOVESICK (w/ Sosa La M),136<->129
88,63,Olivia Rodrigo - u + me = <3,Henrique & Juliano - Logo Logo (Ao Vivo),143<->143
88,63,Kings of Leon - Sex on Fire,Dire Straits - Sultans Of Swing,152<->152
88,63,Yc - GT,O Rappa - Anjos (Pra quem tem fÃ©),103<->103
88,63,Tito Double P - POR SUS BESOS,"Maiara & Maraisa - Por Toda a Vida / SÃ³ Falta VocÃª (w/ Naiara Azevedo, Fred & FabrÃ­cio)",112<->107
88,63,RnBoi - AVEC MOI (w/ Nono La Grinta),Teddy Swims - The Door,129<->129
88,63,RnBoi - AVEC MOI (w/ Nono La Grinta),"Bob Sinclar - World, Hold On",129<->129
88,63,RnBoi - AVEC MOI (w/ Nono La Grinta),OG Plugging - BBL,129<->129
88,63,RnBoi - AVEC MOI (w/ Nono La Grinta),WIXO & LA2S - PELELE,129<->123
88,63,Fuerza Regida - ANSIEDAD,Natasha Bedingfield - Pocketful of Sunshine,107<->112
88,63,"Mc IG - Mente Barulhenta (w/ Mc Lele JP, DJ Oreia, DJ Noiskita)",Drake - Whisper My Name,129<->123
88,63,The Police - Every Breath You Take,"Junior H - DROGA LETAL (w/ Gael Valenzuela, Peso Pluma)",117<->117
88,63,Bruno Mars - I Just Might,Myles Smith - Stargazing,103<->99
88,63,Bruno Mars - I Just Might,Morgan Wallen - Last Night,103<->103
88,63,Vitinho Imperador - Eu Me Apaixonei,Oscar Maydon - Tu Boda (w/ Fuerza Regida),112<->112
88,63,Sean Paul - No Lie (w/ Dua Lipa),French Montana - Unforgettable (w/ Swae Lee),136<->129
88,63,"Kailash Kher - Saiyyan (w/ Paresh Kamath, Naresh Kamath)",Grupo Menos Ã Mais - P do Pecado,117<->112
88,63,"Arijit Singh - Kabhi Jo Baadal Barse (From ""Jackpot)",Kings of Leon - Sex on Fire,152<->152
88,62,"TRIANGLE DES BERMUDES - Mopao aye (w/ MC YOSHI, Mauvais djo, Kokosvoice)",Cheema Y - Jackpot (w/ Gur Sidhu),129<->129
88,62,"TRIANGLE DES BERMUDES - Mopao aye (w/ MC YOSHI, Mauvais djo, Kokosvoice)",Shashwat Sachdev - Lutt Le Gaya (w/ Simran Choudhary),129<->123
88,62,"TRIANGLE DES BERMUDES - Mopao aye (w/ MC YOSHI, Mauvais djo, Kokosvoice)","Shashwat Sachdev - Vaari Jaavan (w/ Jyoti Nooran, Jasmine Sandlas, Reble)",129<->123
88,62,"TRIANGLE DES BERMUDES - Mopao aye (w/ MC YOSHI, Mauvais djo, Kokosvoice)",Werenoi - Piano (w/ GIMS),129<->129
88,62,"Adam Port - Move (w/ Stryv, Keinemusik, Orso, Malachiii)",Dardan - Mitten in der Nacht (w/ Azet),117<->123
88,62,"Adam Port - Move (w/ Stryv, Keinemusik, Orso, Malachiii)",GIMS - NINAO,117<->123
88,62,Cameron Whitcomb - Kingdom of Fear,"Mr. Polska - Spring (w/ Ski Aggu, Natte Visstick)",136<->129
88,62,Cameron Whitcomb - Kingdom of Fear,Nono La Grinta - Terrain,136<->129
88,62,Cameron Whitcomb - Kingdom of Fear,"TOMAS - Medley RelÃ­quia (w/ DJ ADUTTZ, MC Dricka)",136<->129
88,62,"Mc IG - Mente Barulhenta (w/ Mc Lele JP, DJ Oreia, DJ Noiskita)",Guy2Bezbar - Monaco,129<->123
88,62,"Mc IG - Mente Barulhenta (w/ Mc Lele JP, DJ Oreia, DJ Noiskita)",Werenoi - Chemin d'or,129<->123
88,62,"Mc IG - Mente Barulhenta (w/ Mc Lele JP, DJ Oreia, DJ Noiskita)","DJ Japa NK - SET DO JAPA NK 2.0 (w/ MC Ryan SP, MC Meno K, Mc IG, MC LUUKY, Mc JacareÌ, Mc Rodrigo do CN, MC GH do 7, Mc Lele JP, MC Jvila, Oruam)",129<->129
88,62,Glass Animals - Heat Waves,Grupo Menos Ã Mais - Pela Ãltima Vez,161<->161
88,62,Roy Bianco & Die Abbrunzati Boys - Bella Napoli,"Sai Abhyankkar - Karuppa Kooda Va (w/ V.M. Mahalingam, Pa. Vijay)",136<->129
88,62,Roy Bianco & Die Abbrunzati Boys - Bella Napoli,Olivia Dean - A Couple Minutes,136<->129
88,62,Roy Bianco & Die Abbrunzati Boys - Bella Napoli,WALK THE MOON - Shut Up and Dance,136<->129
88,62,Roy Bianco & Die Abbrunzati Boys - Bella Napoli,Mauvais djo - PilÃ©,136<->129
88,62,Roy Bianco & Die Abbrunzati Boys - Bella Napoli,Felipe AraÃºjo - Ponto G (w/ Panda),136<->136
88,62,Roy Bianco & Die Abbrunzati Boys - Bella Napoli,Natanzinho Lima - AtÃ© Quando,136<->136
88,62,Alex Warren - FEVER DREAM,Natasha Bedingfield - Pocketful of Sunshine,107<->112
88,62,The Neighbourhood - Sweater Weather,The Weeknd - Timeless (w/ Playboi Carti),123<->117
88,62,Bruno Mars - I Just Might,Charlie Puth - We Don't Talk Anymore (w/ Selena Gomez),103<->99
88,62,Peso Pluma - 7-3 (w/ Tito Double P),Madonna - Bring Your Love (w/ Sabrina Carpenter),129<->123
88,62,Taylor Swift - Opalite,Capital Cities - Safe And Sound,123<->117
88,62,Hozier - Too Sweet,Lady Gaga - Poker Face,117<->117
88,62,Gorillaz - Feel Good Inc,Post Malone - Sunflower,92<->89
88,62,Luke Combs - When It Rains It Pours,Sabrina Carpenter - Manchild,129<->123
88,62,Bobby Vandamme - Prinz in seiner Stadt,"TRIANGLE DES BERMUDES - Mopao aye (w/ MC YOSHI, Mauvais djo, Kokosvoice)",129<->129
88,62,Katy Perry - Hot N Cold,R2 - RUINART,129<->123
88,62,Dardan - Mungu (w/ Azet),"TRIANGLE DES BERMUDES - Mopao aye (w/ MC YOSHI, Mauvais djo, Kokosvoice)",136<->129
88,62,La Famax - T'es en love,"Mc IG - Mente Barulhenta (w/ Mc Lele JP, DJ Oreia, DJ Noiskita)",129<->129
88,62,Ninho - Putana,"TRIANGLE DES BERMUDES - Mopao aye (w/ MC YOSHI, Mauvais djo, Kokosvoice)",136<->129
88,62,RK - VIANO (w/ Genezio),"Mc IG - Mente Barulhenta (w/ Mc Lele JP, DJ Oreia, DJ Noiskita)",136<->129
88,62,Djadja & Dinaz - J'fais mes affaires,"Mc IG - Mente Barulhenta (w/ Mc Lele JP, DJ Oreia, DJ Noiskita)",136<->129
88,61,"SIRA - Rhythm (w/ Aymen, NiklasWilson)",Pitbull - Time of Our Lives (w/ Ne-Yo),129<->123
88,61,Silva Bumpa - On 2nite,reezy - SABÃA QUE NO,136<->129
88,61,Junior H - Y LLORO,Luke Combs - Sleepless in a Hotel Room,161<->161
88,61,Dominic Fike - White Keys,O Rappa - Anjos (Pra quem tem fÃ©),107<->103
88,61,ZÃ© Vitor & Rael - Vale a Pena Ouvir de Novo,A.R. Rahman - Enna Sona (w/ Arijit Singh),103<->99
88,61,ZÃ© Vitor & Rael - Vale a Pena Ouvir de Novo,Murilo Huff - Dois Enganados (w/ MarÃ­lia MendonÃ§a),103<->103
88,61,ZÃ© Vitor & Rael - Vale a Pena Ouvir de Novo,Tito Double P - PASE Y PASE,103<->103
88,61,Dexter and The Moonrocks - Freakinâ Out,Pitbull - Time of Our Lives (w/ Ne-Yo),123<->123
88,61,Dexter and The Moonrocks - Freakinâ Out,La Arrolladora Banda El LimÃ³n De Rene Camacho - Mi Segunda Vida,123<->117
88,61,Michael Jackson - Smooth Criminal,Cheema Y - The Beast (w/ Gur Sidhu),117<->117
88,61,The Neighbourhood - Sweater Weather,Guy2Bezbar - Monaco,123<->123
88,61,The Neighbourhood - Sweater Weather,Werenoi - Chemin d'or,123<->123
88,61,The Neighbourhood - Sweater Weather,Teddy Swims - Mr. Know It All,123<->123
88,61,The Neighbourhood - Sweater Weather,Israel & Rodolffo - Marca Evidente,123<->123
88,61,Calvin Harris - Summer,Lost Frequencies - Black Friday (pretty like the sun) (w/ Tom Odell),129<->129
88,61,Oasis - Wonderwall,Sean Paul - She Doesn't Mind,117<->117
88,61,Bruno Mars - I Just Might,Veysel - ROTTERDAM,103<->99
88,61,Nirvana - Smells Like Teen Spirit,"Pritam - Tu Hi Haqeeqat (w/ Javed Ali, Irshan Ashraf, Shadab)",117<->117
88,61,Nirvana - Smells Like Teen Spirit,Jul - Sousou,117<->123
88,61,Nirvana - Smells Like Teen Spirit,"Mc Iguinho Ct - Semi Nua 2 (w/ Mc NegÃ£o Original, Aaron Modesto, DJ Guh Mix, MC GP, MC Ryan SP, MC Willian, Mc Dena, DU'L, MC RN do CapÃ£o, Marquinho no Beat)",117<->123
88,61,Israel & Rodolffo - Hoje NÃ£o,Yo Yo Honey Singh - Love Dose,143<->143
88,61,French Montana - Unforgettable (w/ Swae Lee),Jonas Blue - Edge of Desire (w/ Malive),129<->123
88,61,Madonna - Danceteria,Charlotte Cardin - Feel Good,117<->112
88,61,Madonna - Danceteria,El Rabbanito - La Formula,117<->117
88,61,Hozier - Too Sweet,BTS - Body to Body,117<->123
88,61,Hozier - Too Sweet,Jung Kook - Seven (w/ Latto),117<->123
88,61,Natasha Bedingfield - Unwritten,Miley Cyrus - Party In The U.S.A.,99<->95
88,61,Rihanna - S&M,CORTIS - REDRED,129<->123
88,61,Michael Jackson - Dirty Diana,Future - Build a Bitch,129<->123
88,61,ROSÃ - APT. (w/ Bruno Mars),Olivia Dean - Baby Steps,99<->95
88,61,Lynyrd Skynyrd - Sweet Home Alabama,Pritam - Ye Tune Kya Kiya (w/ Javed Bashir),198<->198
88,61,Rihanna - Only Girl (In The World),"dj andreoli - Menos Foco Mais Ansiedade (Ce Ta Nervosa) (w/ Mc JacareÌ, MC Ryan SP, MC LUUKY, Mc Lele JP, ZANOLINI)",129<->129
88,61,Calvin Harris - Blessings (w/ Clementine Douglas),Guns N Roses - Sweet Child O' Mine,129<->123
88,61,Pritam - Tum Se Hi (w/ Mohit Chauhan),Dexter and The Moonrocks - Freakinâ Out,129<->123
88,61,Madonna - La Isla Bonita,The Neighbourhood - Sweater Weather,129<->123
88,61,La Famax - T'es en love,The Neighbourhood - Sweater Weather,129<->123
88,60,Peso Pluma - 7-3 (w/ Tito Double P),Teddy Swims - The Door,129<->129
88,60,Peso Pluma - 7-3 (w/ Tito Double P),OG Plugging - BBL,129<->129
88,60,Peso Pluma - 7-3 (w/ Tito Double P),Nono La Grinta - Terrain,129<->129
88,60,Vitinho Imperador - Eu Me Apaixonei,"KK - Ajab Si (From ""Om Shanti Om"")",112<->117
88,60,Vitinho Imperador - Eu Me Apaixonei,ZezÃ© Di Camargo & Luciano - Sem Medo de Ser Feliz,112<->112
88,60,Vitinho Imperador - Eu Me Apaixonei,Matheus Vargas - Desocupa (w/ Cleber & Cauan),112<->107
88,60,Vitinho Imperador - Eu Me Apaixonei,Matheus & Kauan - Quarta Cadeira,112<->107
88,60,Vitinho Imperador - Eu Me Apaixonei,Neton Vega - /Turistico,112<->107
88,60,Chuyin - PUES QUE LE HAGO ?,El Randal - MJ,129<->129
88,60,Chuyin - PUES QUE LE HAGO ?,CYRIL - Stumblin' In,129<->123
88,60,Sabrina Carpenter - Espresso,Ian Cordova - Te Amo y Me Amas,103<->99
88,60,Sabrina Carpenter - Manchild,Guy2Bezbar - Je pense Ã toi,123<->117
88,60,Sabrina Carpenter - Manchild,"MC GP - Semi Nua (w/ MC Meno K, Aaron Modesto, MC RN do CapÃ£o, DU'L, MC Rick, DJ Guh Mix, Marquinho no Beat, MC Ryan SP, Mc NegÃ£o Original)",123<->123
88,60,Hozier - Too Sweet,Lagui - Capo,117<->117
88,60,Hozier - Too Sweet,"Mc Iguinho Ct - Semi Nua 2 (w/ Mc NegÃ£o Original, Aaron Modesto, DJ Guh Mix, MC GP, MC Ryan SP, MC Willian, Mc Dena, DU'L, MC RN do CapÃ£o, Marquinho no Beat)",117<->123
88,60,F3miii - NOBLE,"Shashwat Sachdev - Naal Nachna (w/ Afsana Khan, Irshad Kamil, Reble)",92<->92
88,60,F3miii - NOBLE,Tayc - GIRLFRIEND,92<->95
88,60,Rihanna - S&M,"Shashwat Sachdev - Vaari Jaavan (w/ Jyoti Nooran, Jasmine Sandlas, Reble)",129<->123
88,60,Rihanna - S&M,Katy Perry - Legendary Lovers,129<->123
88,60,Rihanna - S&M,Katy Perry - California Gurls (w/ Snoop Dogg),129<->123
88,60,Michael Jackson - Dirty Diana,"DJ Japa NK - SET DO JAPA NK 2.0 (w/ MC Ryan SP, MC Meno K, Mc IG, MC LUUKY, Mc JacareÌ, Mc Rodrigo do CN, MC GH do 7, Mc Lele JP, MC Jvila, Oruam)",129<->129
88,60,Michael Jackson - Dirty Diana,Belanova - Rosa Pastel,129<->129
88,60,Gorillaz - Feel Good Inc,Linkin Park - The Emptiness Machine,92<->92
88,60,Gorillaz - Feel Good Inc,Tayc - GIRLFRIEND,92<->95
88,60,Anyme023 - Champagne (w/ Meryl),Navaan Sandhu - Hood Ambience (w/ JayB Singh),103<->103
88,60,"Shashwat Sachdev - Shararat (w/ Madhubanti Bagchi, Jasmine Sandlas)","Luiz Lins - Saudade (w/ Konai, Mazili)",136<->129
88,60,"Calle 24 - Que Onda (w/ Chino Pacas, Fuerza Regida)",Drake - Whisper My Name,123<->123
88,60,Shawn Mendes - Treat You Better,"Chappell Roan - Good Luck, Babe!",112<->117
88,60,Mac Miller - The Spins (w/ Empire Of The Sun),Pitbull - Timber (w/ Kesha),129<->129
88,60,Natanael Cano - Perlas Negras (w/ Gabito Ballesteros),Calvin Harris - Blessings (w/ Clementine Douglas),136<->129
88,60,Guilherme & Benuto - Eu Duvido,Jay Wheeler - De Lejitos,107<->103
88,60,"Kailash Kher - Teri Deewani (w/ Paresh Kamath, Naresh Kamath)",Weezer - Island In The Sun,112<->112
88,60,Chappell Roan - Pink Pony Club,Zach Bryan - Something in the Orange,107<->107
88,60,Chappell Roan - Pink Pony Club,Ariana Grande - we can't be friends (wait for your love),107<->107
88,60,Bruno Mars - Just the Way You Are,Morgan Wallen - Last Night,107<->103
88,60,Ayushmann Khurrana - Pani Da Rang,Guns N Roses - Sweet Child O' Mine,129<->123
88,60,Pritam - Hawayein (w/ Arijit Singh),Guns N Roses - Sweet Child O' Mine,123<->123
88,60,The Temper Trap - Sweet Disposition,Guns N Roses - Sweet Child O' Mine,129<->123
88,59,Lynyrd Skynyrd - Sweet Home Alabama,Afusic - Pal Pal (w/ AliSoomroMusic),198<->198
88,59,"Mc Livinho - Se Saudade Sentir (Se Prepara 3) (w/ Mc Pedrinho, Perera DJ, DJ JB Mix)",WIXO & LA2S - PELELE,129<->123
88,59,"Calle 24 - Que Onda (w/ Chino Pacas, Fuerza Regida)",Jonas Blue - Edge of Desire (w/ Malive),123<->123
88,59,Bruno Mars - That's What I Like,RK - VIANO (w/ Genezio),136<->136
88,59,Bruno Mars - That's What I Like,DJ Japa NK - Amo Minha Favela (w/ MC Meno K),136<->129
88,59,Bruno Mars - That's What I Like,Mc Lele JP - Toma Gostosona (w/ DJ Guh Mix),136<->129
88,59,Coldplay - Yellow,Lagui - Mandat de dÃ©pÃ´t (w/ Jul),86<->89
88,59,Shawn Mendes - Treat You Better,Ferrugem - Apaguei Pra Todos,112<->107
88,59,Journey - Don't Stop Believin' (2022 Remaster),Sohail Sen - Aashiq Tera (w/ Altamash Faridi),117<->117
88,59,Mac Miller - The Spins (w/ Empire Of The Sun),Icona Pop - I Love It (w/ Charli xcx),129<->123
88,59,The Kid LAROI - GIRLS,AlemÃ¡n - Te QuerÃ­a Ver (w/ Neton Vega),99<->99
88,59,Natanael Cano - Perlas Negras (w/ Gabito Ballesteros),The Temper Trap - Sweet Disposition,136<->129
88,59,Natanael Cano - Perlas Negras (w/ Gabito Ballesteros),Josh Fawaz - Like a Prayer,136<->129
88,59,Natanael Cano - Perlas Negras (w/ Gabito Ballesteros),Cleber & Cauan - Mil Adjetivos (Perfeita Pra Mim),136<->136
88,59,GIMS - PARISIENNE (w/ La Mano 1.9),CYRIL - Stumblin' In,123<->123
88,59,GIMS - PARISIENNE (w/ La Mano 1.9),Sexion dAssaut - Wati by Night,123<->117
88,59,Rihanna - Only Girl (In The World),Naza - Tout donner (w/ SDM),129<->123
88,59,Rihanna - Only Girl (In The World),Ziak - FENG SHUI,129<->129
88,59,Rihanna - Only Girl (In The World),"Mc JacareÌ - VinganÃ§a (w/ MC LUUKY, dj andreoli)",129<->129
